LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Unadjusted gender wage gap (%),Flag Codes,primary_key,primary_key,position,actual_gap_orig,actual_gap,test,
GRC,WAGEGAP,EMPLOYEE,PC,A,2013,11.2737313,,GRC_2013,,2,11.2737313,0.112737313,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2014,9.090909091,,GRC_2014,,2,9.090909091,0.090909091,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2015,6.25,,GRC_2015,,2,6.25,0.0625,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2016,4.486279454,,GRC_2016,,2,4.486279454,0.044862795,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2017,4.486279454,,GRC_2017,,2,4.486279454,0.044862795,,
HUN,WAGEGAP,EMPLOYEE,PC,A,1989,25.97997942,,HUN_1989,,2,25.97997942,0.259799794,,
HUN,WAGEGAP,EMPLOYEE,PC,A,1992,17.39109272,,HUN_1992,,2,17.39109272,0.173910927,,
HUN,WAGEGAP,EMPLOYEE,PC,A,1993,7.948628948,,HUN_1993,,2,7.948628948,0.079486289,,
HUN,WAGEGAP,EMPLOYEE,PC,A,1994,15.18105405,,HUN_1994,,2,15.18105405,0.151810541,,
HUN,WAGEGAP,EMPLOYEE,PC,A,1995,15.75400169,,HUN_1995,,2,15.75400169,0.157540017,,
HUN,WAGEGAP,EMPLOYEE,PC,A,1996,17.77534924,,HUN_1996,,2,17.77534924,0.177753492,,
HUN,WAGEGAP,EMPLOYEE,PC,A,1998,15.67189287,,HUN_1998,,2,15.67189287,0.156718929,,
HUN,WAGEGAP,EMPLOYEE,PC,A,1999,15.30123115,,HUN_1999,,2,15.30123115,0.153012312,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2000,14.09876804,,HUN_2000,,2,14.09876804,0.14098768,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2001,13.68978149,,HUN_2001,,2,13.68978149,0.136897815,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2002,9.129712294,,HUN_2002,,2,9.129712294,0.091297123,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2003,1.47600449,,HUN_2003,,2,1.47600449,0.014760045,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2004,3.034373765,,HUN_2004,,2,3.034373765,0.030343738,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2005,4.021526574,,HUN_2005,,2,4.021526574,0.040215266,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2006,0.384387036,,HUN_2006,,2,0.384387036,0.00384387,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2007,3.648106127,,HUN_2007,,2,3.648106127,0.036481061,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2008,2.22065446,,HUN_2008,,2,2.22065446,0.022206545,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2009,3.87608807,,HUN_2009,,2,3.87608807,0.038760881,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2010,6.381712252,,HUN_2010,,2,6.381712252,0.063817123,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2011,6.863905325,,HUN_2011,,2,6.863905325,0.068639053,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2012,11.33246244,,HUN_2012,,2,11.33246244,0.113324624,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2013,8.723650635,,HUN_2013,,2,8.723650635,0.087236506,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2014,3.772605527,,HUN_2014,,2,3.772605527,0.037726055,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2015,9.523809524,,HUN_2015,,2,9.523809524,0.095238095,,
HUN,WAGEGAP,EMPLOYEE,PC,A,2016,9.364317181,,HUN_2016,,2,9.364317181,0.093643172,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2004,19.22546311,,ISL_2004,,2,19.22546311,0.192254631,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2005,13.19922915,,ISL_2005,,2,13.19922915,0.131992292,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2006,12.40007676,,ISL_2006,,2,12.40007676,0.124000768,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2007,15.89033019,,ISL_2007,,2,15.89033019,0.158903302,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2008,13.32855933,,ISL_2008,,2,13.32855933,0.133285593,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2009,15.97781278,,ISL_2009,,2,15.97781278,0.159778128,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2010,14.31478361,,ISL_2010,,2,14.31478361,0.143147836,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2011,14.07981281,,ISL_2011,,2,14.07981281,0.140798128,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2013,14.52746364,,ISL_2013,,2,14.52746364,0.145274636,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2014,13.59348947,,ISL_2014,,2,13.59348947,0.135934895,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2015,9.931403069,,ISL_2015,,2,9.931403069,0.099314031,,
ISL,WAGEGAP,EMPLOYEE,PC,A,2016,11.54344632,,ISL_2016,,2,11.54344632,0.115434463,,
IRL,WAGEGAP,EMPLOYEE,PC,A,2002,17.19813687,,IRL_2002,,2,17.19813687,0.171981369,,
IRL,WAGEGAP,EMPLOYEE,PC,A,2006,18.58622791,,IRL_2006,,2,18.58622791,0.185862279,,
IRL,WAGEGAP,EMPLOYEE,PC,A,2010,14.34586466,,IRL_2010,,2,14.34586466,0.143458647,,
IRL,WAGEGAP,EMPLOYEE,PC,A,2014,10.60606061,,IRL_2014,,2,10.60606061,0.106060606,,
ITA,WAGEGAP,EMPLOYEE,PC,A,1986,17.24137931,,ITA_1986,,2,17.24137931,0.172413793,,
ITA,WAGEGAP,EMPLOYEE,PC,A,1987,15.625,,ITA_1987,,2,15.625,0.15625,,
ITA,WAGEGAP,EMPLOYEE,PC,A,1989,11.11111111,,ITA_1989,,2,11.11111111,0.111111111,,
ITA,WAGEGAP,EMPLOYEE,PC,A,1991,10,,ITA_1991,,2,10,0.1,,
ITA,WAGEGAP,EMPLOYEE,PC,A,1993,11.50442478,,ITA_1993,,2,11.50442478,0.115044248,,
ITA,WAGEGAP,EMPLOYEE,PC,A,1995,14.58333334,,ITA_1995,,2,14.58333334,0.145833333,,
ITA,WAGEGAP,EMPLOYEE,PC,A,1998,7.692307688,,ITA_1998,,2,7.692307688,0.076923077,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2000,8.518518525,,ITA_2000,,2,8.518518525,0.085185185,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2002,10.34482759,,ITA_2002,,2,10.34482759,0.103448276,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2004,6.666666664,,ITA_2004,,2,6.666666664,0.066666667,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2006,7.692307695,,ITA_2006,,2,7.692307695,0.076923077,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2008,11.76470588,,ITA_2008,,2,11.76470588,0.117647059,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2010,9.940335475,,ITA_2010,,2,9.940335475,0.099403355,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2012,11.11111111,,ITA_2012,,2,11.11111111,0.111111111,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2014,5.555555553,,ITA_2014,,2,5.555555553,0.055555556,,
ITA,WAGEGAP,EMPLOYEE,PC,A,2016,5.555555553,,ITA_2016,,2,5.555555553,0.055555556,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1975,42.38975818,,JPN_1975,,2,42.38975818,0.423897582,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1976,39.74175036,,JPN_1976,,2,39.74175036,0.397417504,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1977,40.32679739,,JPN_1977,,2,40.32679739,0.403267974,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1978,40.5654579,,JPN_1978,,2,40.5654579,0.405654579,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1979,41.31319001,,JPN_1979,,2,41.31319001,0.4131319,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1980,41.68030551,,JPN_1980,,2,41.68030551,0.416803055,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1981,41.95696721,,JPN_1981,,2,41.95696721,0.419569672,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1982,42.15925745,,JPN_1982,,2,42.15925745,0.421592575,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1983,41.90340909,,JPN_1983,,2,41.90340909,0.419034091,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1984,41.9340055,,JPN_1984,,2,41.9340055,0.419340055,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1985,41.65927241,,JPN_1985,,2,41.65927241,0.416592724,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1986,41.60552439,,JPN_1986,,2,41.60552439,0.416055244,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1987,41.22621565,,JPN_1987,,2,41.22621565,0.412262157,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1988,41.01821192,,JPN_1988,,2,41.01821192,0.410182119,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1989,40.9633758,,JPN_1989,,2,40.9633758,0.409633758,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1990,40.59893859,,JPN_1990,,2,40.59893859,0.405989386,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1991,39.8989899,,JPN_1991,,2,39.8989899,0.398989899,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1992,38.88499299,,JPN_1992,,2,38.88499299,0.38884993,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1993,38.45094664,,JPN_1993,,2,38.45094664,0.384509466,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1994,37.81597573,,JPN_1994,,2,37.81597573,0.378159757,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1995,37.090301,,JPN_1995,,2,37.090301,0.37090301,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1996,36.8473232,,JPN_1996,,2,36.8473232,0.368473232,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1997,36.52145431,,JPN_1997,,2,36.52145431,0.365214543,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1998,35.307667,,JPN_1998,,2,35.307667,0.35307667,,
JPN,WAGEGAP,EMPLOYEE,PC,A,1999,34.55083909,,JPN_1999,,2,34.55083909,0.345508391,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2000,33.85930309,,JPN_2000,,2,33.85930309,0.338593031,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2001,33.86467144,,JPN_2001,,2,33.86467144,0.338646714,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2002,32.52972259,,JPN_2002,,2,32.52972259,0.325297226,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2003,31.99735012,,JPN_2003,,2,31.99735012,0.319973501,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2004,31.08739159,,JPN_2004,,2,31.08739159,0.310873916,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2005,32.82543889,,JPN_2005,,2,32.82543889,0.328254389,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2006,32.98083278,,JPN_2006,,2,32.98083278,0.329808328,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2007,31.7423231,,JPN_2007,,2,31.7423231,0.317423231,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2008,30.69439785,,JPN_2008,,2,30.69439785,0.306943979,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2009,28.28492393,,JPN_2009,,2,28.28492393,0.282849239,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2010,28.68430093,,JPN_2010,,2,28.68430093,0.286843009,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2011,27.39536493,,JPN_2011,,2,27.39536493,0.273953649,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2012,26.52354571,,JPN_2012,,2,26.52354571,0.265235457,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2013,26.58757851,,JPN_2013,,2,26.58757851,0.265875785,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2014,25.87099,,JPN_2014,,2,25.87099,0.2587099,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2015,25.73179033,,JPN_2015,,2,25.73179033,0.257317903,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2016,24.60128945,,JPN_2016,,2,24.60128945,0.246012895,,
JPN,WAGEGAP,EMPLOYEE,PC,A,2017,24.51809266,,JPN_2017,,2,24.51809266,0.245180927,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1985,52.77623551,,KOR_1985,,2,52.77623551,0.527762355,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1992,46.96548718,,KOR_1992,,2,46.96548718,0.469654872,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1993,47.26031779,,KOR_1993,,2,47.26031779,0.472603178,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1994,45.50637632,,KOR_1994,,2,45.50637632,0.455063763,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1995,44.18220588,,KOR_1995,,2,44.18220588,0.441822059,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1996,43.28277957,,KOR_1996,,2,43.28277957,0.432827796,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1997,42.21548579,,KOR_1997,,2,42.21548579,0.422154858,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1998,42.02184197,,KOR_1998,,2,42.02184197,0.42021842,,
KOR,WAGEGAP,EMPLOYEE,PC,A,1999,41.80339811,,KOR_1999,,2,41.80339811,0.418033981,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2000,41.65435244,,KOR_2000,,2,41.65435244,0.416543524,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2001,40.41614049,,KOR_2001,,2,40.41614049,0.404161405,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2002,41.02851279,,KOR_2002,,2,41.02851279,0.410285128,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2003,40.08315463,,KOR_2003,,2,40.08315463,0.400831546,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2004,39.62354825,,KOR_2004,,2,39.62354825,0.396235483,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2005,39.61663236,,KOR_2005,,2,39.61663236,0.396166324,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2006,39.77414431,,KOR_2006,,2,39.77414431,0.397741443,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2007,38.16206428,,KOR_2007,,2,38.16206428,0.381620643,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2008,39.03744173,,KOR_2008,,2,39.03744173,0.390374417,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2009,38.6146827,,KOR_2009,,2,38.6146827,0.386146827,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2010,39.60585734,,KOR_2010,,2,39.60585734,0.396058573,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2011,36.5642295,,KOR_2011,,2,36.5642295,0.365642295,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2012,36.29852997,,KOR_2012,,2,36.29852997,0.3629853,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2013,36.59963437,,KOR_2013,,2,36.59963437,0.365996344,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2014,36.65317614,,KOR_2014,,2,36.65317614,0.366531761,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2015,37.17628175,,KOR_2015,,2,37.17628175,0.371762818,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2016,36.66666667,,KOR_2016,,2,36.66666667,0.366666667,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2017,34.61738256,,KOR_2017,,2,34.61738256,0.346173826,,
KOR,WAGEGAP,EMPLOYEE,PC,A,2018,34.10731095,,KOR_2018,,2,34.10731095,0.34107311,,
LUX,WAGEGAP,EMPLOYEE,PC,A,2002,15.08852964,,LUX_2002,,2,15.08852964,0.150885296,,
LUX,WAGEGAP,EMPLOYEE,PC,A,2006,7.668067227,,LUX_2006,,2,7.668067227,0.076680672,,
LUX,WAGEGAP,EMPLOYEE,PC,A,2010,4.592164419,,LUX_2010,,2,4.592164419,0.045921644,,
LUX,WAGEGAP,EMPLOYEE,PC,A,2014,3.402916786,,LUX_2014,,2,3.402916786,0.034029168,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2005,16.66666667,,MEX_2005,,2,16.66666667,0.166666667,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2006,18.60465116,,MEX_2006,,2,18.60465116,0.186046512,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2007,12.5,,MEX_2007,,2,12.5,0.125,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2008,22.22222222,,MEX_2008,,2,22.22222222,0.222222222,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2009,16.66666667,,MEX_2009,,2,16.66666667,0.166666667,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2010,11.62790698,,MEX_2010,,2,11.62790698,0.11627907,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2011,10,,MEX_2011,,2,10,0.1,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2012,13.55555556,,MEX_2012,,2,13.55555556,0.135555556,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2013,15.43340381,,MEX_2013,,2,15.43340381,0.154334038,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2014,18.3,,MEX_2014,,2,18.3,0.183,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2015,16.66666667,,MEX_2015,,2,16.66666667,0.166666667,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2016,16.49224806,,MEX_2016,,2,16.49224806,0.164922481,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2017,11.11111111,,MEX_2017,,2,11.11111111,0.111111111,,
MEX,WAGEGAP,EMPLOYEE,PC,A,2018,14,,MEX_2018,,2,14,0.14,,
NLD,WAGEGAP,EMPLOYEE,PC,A,2002,16.05038602,,NLD_2002,,2,16.05038602,0.16050386,,
NLD,WAGEGAP,EMPLOYEE,PC,A,2006,16.00806452,,NLD_2006,,2,16.00806452,0.160080645,,
NLD,WAGEGAP,EMPLOYEE,PC,A,2010,17.88914703,,NLD_2010,,2,17.88914703,0.17889147,,
NLD,WAGEGAP,EMPLOYEE,PC,A,2014,14.11468179,,NLD_2014,,2,14.11468179,0.141146818,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1984,21.474652,,NZL_1984,,2,21.474652,0.21474652,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1986,23.01499874,,NZL_1986,,2,23.01499874,0.230149987,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1988,20.28923374,,NZL_1988,,2,20.28923374,0.202892337,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1990,17.11112352,,NZL_1990,,2,17.11112352,0.171111235,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1992,15.57156471,,NZL_1992,,2,15.57156471,0.155715647,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1994,13.30243244,,NZL_1994,,2,13.30243244,0.133024324,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1995,13.68282986,,NZL_1995,,2,13.68282986,0.136828299,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1996,20.39488599,,NZL_1996,,2,20.39488599,0.20394886,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1997,12.70949716,,NZL_1997,,2,12.70949716,0.127094972,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1998,11.4,,NZL_1998,,2,11.4,0.114,,
NZL,WAGEGAP,EMPLOYEE,PC,A,1999,8.333333333,,NZL_1999,,2,8.333333333,0.083333333,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2000,7.166556072,,NZL_2000,,2,7.166556072,0.071665561,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2001,8.056265985,,NZL_2001,,2,8.056265985,0.08056266,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2002,7.3125,,NZL_2002,,2,7.3125,0.073125,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2003,7.692307692,,NZL_2003,,2,7.692307692,0.076923077,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2004,8.076699593,,NZL_2004,,2,8.076699593,0.080766996,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2005,9.611111111,,NZL_2005,,2,9.611111111,0.096111111,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2006,9.333333333,,NZL_2006,,2,9.333333333,0.093333333,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2007,7.142857143,,NZL_2007,,2,7.142857143,0.071428571,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2008,8.053691275,,NZL_2008,,2,8.053691275,0.080536913,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2009,8.759124088,,NZL_2009,,2,8.759124088,0.087591241,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2010,7.011235955,,NZL_2010,,2,7.011235955,0.07011236,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2011,4.533333333,,NZL_2011,,2,4.533333333,0.045333333,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2012,5.907906169,,NZL_2012,,2,5.907906169,0.059079062,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2013,6.594323873,,NZL_2013,,2,6.594323873,0.065943239,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2014,6.083333333,,NZL_2014,,2,6.083333333,0.060833333,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2015,7.92,,NZL_2015,,2,7.92,0.0792,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2016,7.769230769,,NZL_2016,,2,7.769230769,0.077692308,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2017,7.150837989,,NZL_2017,,2,7.150837989,0.07150838,,
NZL,WAGEGAP,EMPLOYEE,PC,A,2018,7.869692533,,NZL_2018,,2,7.869692533,0.078696925,,
NOR,WAGEGAP,EMPLOYEE,PC,A,1997,10.06647168,,NOR_1997,,2,10.06647168,0.100664717,,
NOR,WAGEGAP,EMPLOYEE,PC,A,1998,10.08034702,,NOR_1998,,2,10.08034702,0.10080347,,
NOR,WAGEGAP,EMPLOYEE,PC,A,1999,10.14072454,,NOR_1999,,2,10.14072454,0.101407245,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2000,10.18854242,,NOR_2000,,2,10.18854242,0.101885424,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2001,10.74286708,,NOR_2001,,2,10.74286708,0.107428671,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2002,10.68187393,,NOR_2002,,2,10.68187393,0.106818739,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2003,10.21170116,,NOR_2003,,2,10.21170116,0.102117012,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2004,9.70579198,,NOR_2004,,2,9.70579198,0.09705792,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2005,9.388516033,,NOR_2005,,2,9.388516033,0.09388516,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2006,9.162434733,,NOR_2006,,2,9.162434733,0.091624347,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2007,9.831148259,,NOR_2007,,2,9.831148259,0.098311483,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2008,9.23566879,,NOR_2008,,2,9.23566879,0.092356688,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2009,8.66873065,,NOR_2009,,2,8.66873065,0.086687307,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2010,8.059701493,,NOR_2010,,2,8.059701493,0.080597015,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2011,7.780979827,,NOR_2011,,2,7.780979827,0.077809798,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2012,6.406685237,,NOR_2012,,2,6.406685237,0.064066852,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2013,7.008086253,,NOR_2013,,2,7.008086253,0.070080863,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2014,6.282722513,,NOR_2014,,2,6.282722513,0.062827225,,
NOR,WAGEGAP,EMPLOYEE,PC,A,2015,7.124681934,,NOR_2015,,2,7.124681934,0.071246819,,
POL,WAGEGAP,EMPLOYEE,PC,A,1991,20.14881718,,POL_1991,,2,20.14881718,0.201488172,,
POL,WAGEGAP,EMPLOYEE,PC,A,1992,17.24770506,,POL_1992,,2,17.24770506,0.172477051,,
POL,WAGEGAP,EMPLOYEE,PC,A,1993,20.02866825,,POL_1993,,2,20.02866825,0.200286683,,
POL,WAGEGAP,EMPLOYEE,PC,A,1994,18.85394398,,POL_1994,,2,18.85394398,0.18853944,,
POL,WAGEGAP,EMPLOYEE,PC,A,1995,20.10461352,,POL_1995,,2,20.10461352,0.201046135,,
POL,WAGEGAP,EMPLOYEE,PC,A,1996,20.46569513,,POL_1996,,2,20.46569513,0.204656951,,
POL,WAGEGAP,EMPLOYEE,PC,A,1997,18.56877152,,POL_1997,,2,18.56877152,0.185687715,,
POL,WAGEGAP,EMPLOYEE,PC,A,1998,19.1076226,,POL_1998,,2,19.1076226,0.191076226,,
POL,WAGEGAP,EMPLOYEE,PC,A,1999,17.55932069,,POL_1999,,2,17.55932069,0.175593207,,
POL,WAGEGAP,EMPLOYEE,PC,A,2001,14.29974246,,POL_2001,,2,14.29974246,0.142997425,,
POL,WAGEGAP,EMPLOYEE,PC,A,2002,11.31595541,,POL_2002,,2,11.31595541,0.113159554,,
POL,WAGEGAP,EMPLOYEE,PC,A,2004,10.63884891,,POL_2004,,2,10.63884891,0.106388489,,
POL,WAGEGAP,EMPLOYEE,PC,A,2006,11.44042048,,POL_2006,,2,11.44042048,0.114404205,,
POL,WAGEGAP,EMPLOYEE,PC,A,2008,12.99382224,,POL_2008,,2,12.99382224,0.129938222,,
POL,WAGEGAP,EMPLOYEE,PC,A,2010,7.190207044,,POL_2010,,2,7.190207044,0.07190207,,
POL,WAGEGAP,EMPLOYEE,PC,A,2012,10.62015527,,POL_2012,,2,10.62015527,0.106201553,,
POL,WAGEGAP,EMPLOYEE,PC,A,2014,11.07286288,,POL_2014,,2,11.07286288,0.110728629,,
POL,WAGEGAP,EMPLOYEE,PC,A,2016,9.417880936,,POL_2016,,2,9.417880936,0.094178809,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2004,13.03030352,,PRT_2004,,2,13.03030352,0.130303035,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2005,15.9663881,,PRT_2005,,2,15.9663881,0.159663881,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2006,14.3548395,,PRT_2006,,2,14.3548395,0.143548395,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2007,15.27777972,,PRT_2007,,2,15.27777972,0.152777797,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2008,15.63548277,,PRT_2008,,2,15.63548277,0.156354828,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2009,13.79250058,,PRT_2009,,2,13.79250058,0.137925006,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2010,13.45086773,,PRT_2010,,2,13.45086773,0.134508677,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2011,15.24812255,,PRT_2011,,2,15.24812255,0.152481226,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2012,16.3154649,,PRT_2012,,2,16.3154649,0.163154649,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2013,16.66666667,,PRT_2013,,2,16.66666667,0.166666667,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2014,18.87969014,,PRT_2014,,2,18.87969014,0.188796901,,
